Đề nghị các cấp chính quyền kiểm điểm lãnh đạo trường tiểu học Huỳnh Ngọc Huệ . Trời mưa lớn mà bắt học sinh ra đứng làm lễ mít tinh ngoài trời cả tiếng đồng hồ . Sáng 6h45 đến 7h45 sáng ngày 1/10/2018 . Làm các phụ huynh phẫn nộ .	Góp ý
Tờ rơi quảng cáo cho vay tại cột đèn đỏ trước cổng UBND phường Vĩnh Ninh . Nhờ cơ quan chức năng xử lý .	Trật tự đô thị
Dây viễn thông võng xuống thấp . Khách hàng báo cáp VNPT xà thấp xuống xe ra vào gây vướn tại DC : Thửa Đất 591 tờ bản đồ số 3 , Hương Lộ 65-6 , Tân Hiệp , Hốc Môn . khách hàng yêu cầu kỹ thuật xuống xử lý nâng lên cao gấp . lhe : 0933398650 anh CườngTại địa chỉ : Thửa Đất 591 tờ bản đồ số 3 , Hương Lộ 65-6 , Tân Hiệp , Hốc Môn X. Tân Hiệp Hóc Môn . Kính chuyển Viễn thông thành phố kiểm tra và khắc phục sự cố giúp người dân .	Hạ tầng viễn thông
Bong tróc miếng đệm giãn nở trên cầu Thảo Long gây mất an toàn giao thông .	Hạ tầng đô thị
Nắp cống bị mất rất nguy hiểm cho người đi bộ ở góc Nguyễn Huệ - Hai Bà Trưng . Kính mong cơ quan chức năng kiểm tra xử lý .	Hạ tầng đô thị
Ông Phước ở tại phòng 309 , tầng 3 , khu nhà B , chung cư A2 nam cầu Cẩm Lệ đã chặt cây xanh trồng tại xung quanh chung cư . Khi ông Phước chặt cây , người dân ý kiến thì ông trả lời thích thì chặt , ai dám làm gì . Mong cơ quan chức năng kiểm tra và xử lý	Hạ tầng đô thị
Nằm trong khu quy hoạch Vĩnh Mộc , Thuỷ Dương , thị xã Hương Thuỷ . Tất cả các tuyến đường đều không có khu vực tập kết rác thải . Địa phương Thông báo để rác trước mỗi nhà , sẻ có người thu gom vào Thứ 3,5,7 . Tuy nhiên , người dân hầu hết tuỳ ý cứ có rác là đem ra ngoài , đặt biệt hơn đi tới khu vực nhà người khác để tập kết . Gây mất ô nhiễm , mất cảnh quan và khó chịu cho người dân khu vực “ Bị ” tập kết rác thải . Chuyện này liên quan đến ý thức là phần nhiều , nhưng cũng đề nghị địa phương có giải pháp trong thời gian sớm nhất . Trong lúc chờ đợi có giải pháp , kính mong cơ quan chức năng cần có nhắc nhở , tuyên truyền người dân tuyệt đối không được đưa rác đến khu vực nhà người khác để tập kết . Định kỳ đúng thời gian đưa rác ra chính khu vực nhà mình để có bộ phận thu gom . Một lần nữa , kính mong cơ quan chức năng giải quyết ! ! ! ! !	Vệ sinh môi trường
Tôi muốn hỏi : tôi muốn tham gia kì thi công chức của Sở Y tế Hà Nội hiện tôi đã có chứng chỉ tiếng Anh bậc B theo khung cũ được cấp năm 2017 , tôi có cần thi lấy chứng chỉ tương đương A2 theo khung mới hoặc Toeic không ? Xin chân thành cảm ơn	Khác
Chỉ có 1 đoạn đường chưa đến 15m , tại ngã ba Lê Đại Hành - Hòa Mỹ luôn được phản ánh vì cỏ mọc um tùm , tạo điều kiện để những người dân thiếu ý thức vứt rác bừa bãi , con nghiện vứt kim tiêm làm ảnh hưởng đến mỹ quan của khu vực nói riêng và thành phố Huế nói chung . Rất mong cơ quan chức năng ra quân dứt điểm , đổ dầu láng hay cho cào hết đất đá làm bằng mặt đường để người dân đổ xi măng láng xạch . Rất mong cơ quan chức năng quan tâm . Cảm ơn .	Vệ sinh môi trường
Dự án giải tỏa đại học huế triển khai không đồng bộ . Không quản lí kiểm soát mặt bằng sau khi giải tỏa để cây cối mọc um tùm . Cây gãy đổ vào nhà dân chờ giải tỏa mất an toàn đến tính mạnh cho người dân . Đề nghị xem xét giải tỏa sớm các hộ đơn lẻ cách biệt với các hộ xung quanh để hạn chế các sự việc đáng tiếc xảy ra trong mùa mưa bảo nhà cửa xuống cấp	Trật tự đô thị
Xin chào Ban biên tập , tôi thường xuyên theo dõi các câu hỏi , tin đăng trên cổng hỏi đáp và cảm thấy cổng hỏi đáp là một chuyên mục rất hay và bổ ích , nhưng gần đây có rất nhiều câu hỏi được đưa vào vi phạm hoặc được gợi ý là chuyển qua tố cáo kiếu nại . Tất nhiêu tôi cũng hiểu , cổng hỏi đáp cũng có những quy định , quy chế riêng của mình . Nhưng mong Ban biên tập thông cảm , thật sự có những việc không cần thiết phải tố cáo hay khiếu nại vì ảnh hưởng đến nhiều người , cơ quan hay tập thể mà chuyện thì không đến mức cần thiết . hoặc cũng có thể là đã phản ảnh nhưng giải quyết chưa thỏa đáng , hoặc nhiều khi họ chỉ muốn gửi đến cơ quan cấp trên 1 thông tin nào đó . Rất mong Ban tổ chức có thể suy nghĩ thêm về việc này , hoặc có thể gửi những tin vi phạm đến cơ quan có liên quan để cơ quan đó biết được , xác định có việc như vậy xãy ra hay không . Thân ái !	Góp ý
Như các lần phản ánh trước đây , chúng tôi đại diện chi hội tổ 1 , tổ trưởng , tổ phó Phường Thanh Bình , Quận Hải Châu đề nghị cán bộ thực thi việc lấn chiếm lòng đường tại đường Thanh Duyên . Trước đây có quán bún đầu đường đã lấn chiếm giờ đã không còn bán nữa vì mượn nợ , đã khiến ồn ào cả khu đường , giờ thì lại mọc lại 1 quán bún khác lấn chiếm đường , làm bạt mái che khoan thẳng xuống lòng đường đã phản ánh trước đây nhưng cán bộ tới làm không dứt điểm vẫn còn tồn tại , làm cho việc di chuyển lưu thông rất khó . Việc buôn bán xả thải trực tiếp ra lòng đường , cãi nhau với hàng xóm không biết bao nhiêu lần , xin thành phố coi qua vì người dân đã phản ánh rất nhiều lần rồi .	Trật tự đô thị
Cột điện bị nứt chân và nghiêng , dễ bị gãy đổ trong mùa mưa bão gây nguy hiểm cho người dân và phương tiện đi lại . Tại kiệt 93 đường Bùi Thị Xuân . Đề nghị các cơ quan chức năng có biện pháp giải quyết .	Hạ tầng đô thị
Vào lúc 10 giờ 47 phút ngày 31/01/2020 , ô tô mang biển kiểm soát link vi phạm dừng đỗ tại đường Trần Hưng Đạo . Đề nghị cơ quan chức năng xử lý .	Vi phạm giao thông
Tôi xin phản ánh đến chất lượng hoạt động của xe buýt Hoàng Đức . Một là , xe kém chất lượng , sàn xe bị thủng lỗ để lộ thấy bánh xe , ghế ngồi hư hỏng , xe hư dọc đường . Hai là , nhân viên lái xe và thu phí không có trang phục , thu phí nhưng không đưa vé xe cho khách . Kính mong cơ quan chức năng xử lý dứt điểm . Trân trọng !	Dịch vụ du lịch
Hệ thống đồng hồ , đây điện quá thấp , nguy hiểm cho các cháu nhỏ khi đi qua khu vực này ( kiệt 214 , đường Phan Bội Châu )	Hạ tầng đô thị
Công ty tôi có trụ sở tại 267 Điện Biên Phủ ( mặt còn lại giáp đường 5,5 m ) , phường Hòa Khê , người dân xung quanh thường xuyên để rác ở phía mặt bên hông của công ty chứ không để rác phía mặt đường Điện Biên Phủ nên công ty môi trường không thể thu gom . Hàng ngày , nhân viên công ty phải thực hiện gom rác ra phía mặt tiền để công ty môi trường thu gom . Việc này xảy ra hàng ngày và trở thành thói quen của người dân xung quanh . Kính đề nghị cơ quan chức năng kiểm tra và có biện pháp yêu cầu người dân để rác đúng nơi quy định .	Vệ sinh môi trường
Đường Hà Nội - công viên Kim Đồng trở thành bãi đậu , đỗ , dừng , trả , đón khách của hàng loạt hãng xe taxi trên địa bàn . Lấn chiếm lòng lề đường , đậu đỗ , dừng , trả , đón khách sai quy định gây mất an toàn giao thông . Dễ gây tai nạn cho các xe đang lưu thông trên đường . Chưa kể tình trạng mở cửa xe dễ va quẹt với người đi đường rất nguy hiểm .	Trật tự đô thị
Kính gửi : Trung Tâm Giám sát , Điều hành Đô thị thông minh . Chúng tôi là những người dân sống từ số nhà 38 đến 66 Kiệt 88 Nguyễn Khoa Chiêm , phường An Tây . Kính xin quý cấp hỗ trợ chúng tôi những việc như sau : 1 . Bắt thêm 2 hoặc 3 cột điện ( hiện dây điện được bắt theo các cây tre như hình ) 2 . Bắt điện chiếu sáng cho đoạn kiệt này . Đây là đoạn kiệt nối dài thông từ kiệt 88 đến kiệt 128 Nguyễn Khoa Chiêm . 3 . Xin UBND Phường An Tây hỗ trợ thêm kinh phí để cùng người dân làm lại đường kiệt này ( đoạn đường kiệt này dài 55m , ước tính chi phí xây kè và bồi đường khoảng 45 triệu đồng , năm 2018 chỉ làm được 22m do người dân chỉ góp được 11,5 triệu và được UBND Phường hỗ trợ 6,5 triệu ) . Nay còn lại 23m vẫn chưa làm được do thiếu kinh phí . Trân trọng !	Hạ tầng đô thị
Tôi là người dân sống ở khu vực kiệt 68 Ngự Bình xin phản ánh với quý cấp như sau : tại đầu kiệt 68 Ngự Bình là nhà ông Thành ( bí thư phường An cựu mới về hưu ) có hành vi lấn chiếm vỉa hè để buôn bán , tự ý trồng cây làm trại ngay đầu đường , che khuất tầm nhìn đoạn dốc ngã 3 rất nguy hiểm , thậm chí ông Thành còn sử dụng cột biển báo giao thông để làm cột nhà ; cây ở lán trại đã gây nổ và chập trạm điện . Đã nhiều lần người dân phản ánh phường nhưng không có kết quả , cán bộ Đảng viên không làm gương nên các hộ dân buôn bán lấn chiếm tràng ra cả đường suốt ngày phường vẫn không xử lý . Đề nghị các cơ quan chức năng xử lý dứt điểm vấn đề này .	Trật tự đô thị
Kính nhờ cơ quan chức năng xử lý đoạn đường từ cầu Cây Thông vào hướng Phú Sơn , thị xã Hương Thủy vào khoản 2km xe chở đất trong các mỏ chở ra làm rơi vãi gây ô nhiễm cho người tham gia giao thông .	Vệ sinh môi trường
Xin phản ánh về gây ồn ào và lấn chiếm vỉa hè , Quán nhậu T. O ngã tư đường Bà Triệu và Dương văn An , đối diện thế giới di động , hàng ngày bán ăn nhậu từ chiều đến đêm khuya , thường xuyên sau 11h đêm trở đi tiếng nhạc , ca hát trộn lẫn với câu hô 1-2-3 zô 1-2-3 uống điệp khúc nghe đến rợn người , tiếng trai gái ăn nhậu tê tê cười nói í ới , thêm vào đó tiếng chén bát , xoong chậu , mùi hôi khói bốc lên của lò nướng hải sản đặt trên vỉa hè nồng nặc bay vào ... Những gia đình sống trong khu phố Xuân Phú này có người già , trẻ con mới sinh , có phụ nữ , người ốm đau và hầu hết gia đình nào cũng có hưu trí . Sống trong môi trường rất ô nhiễm tiếng ồn , tiếng 1-2-3 , vệ sinh , lấn hết vỉa hè đường xóm . Chúng tôi bị đảo lộn cuộc sống từ ngày quán T. O ở đâu về thuê mặt bằng kinh doanh ăn nhậu trong đêm và quán này đã gây ra cháy lớn 6/10/2019 cả làng xóm hoảng hốt tháo chạy vảo lúc hơn 3h sáng . Chúng tôi khẩn cầu cuộc sông yên ổn bình an được có giấc ngủ để tồn tại . Xin gửi mấy tấm ảnh chụp đêm qua 30/1/2020 . Mong cơ quan chức năng kiểm tra và xử lý .	An ninh trật tự
Hiện tại gia đình tôi 6 người , tất cả điều không đi làm , ảnh hưởng dịch trầm trọng . Xin cho tôi hỏi hiện gia đình tôi được hỗ trợ gì không ạ ?	Phản ánh người dân về dịch bệnh
Nhà tôi địa chỉ ở 743 Ngô Quyền , phường An Hải Bắc , quận Sơn Trà có 1 trụ điện có rất nhiều hộp dây cáp điện của các nhà cung cấp viễn thông . Dây cáp bắt ngang qua nhà tôi rất nhiều , chằng chịt gây mất mỹ quan . Tôi đã từng phản ánh và nhận được câu trả lời " Về hộp dây cáp điện tại địa chỉ 743 Ngô Quyền qua kiểm tra có 02 tủ Viettel , 01 tủ FPT , 01 tủ CMC , 01 tủ Lữ đoàn 575 , hiện Viettel và FPT đã khảo sát và cam kết dời tủ trước ngày 15/11/2019 . Các đơn vị liên quan Sở sẽ tiếp tục làm việc để chấn chỉnh các tủ cáp này " . Nhưng đến nay ngày 18/11/2019 vẫn chưa có đơn vị nào xuống di dời những tủ này . Kính đề nghị cơ quan chức năng kiểm tra và xử lý dứt điểm tình trạng này .	Hạ tầng viễn thông
Trường hợp Tôi là đại biểu HĐND cấp xã , đồng thời là đại biểu HDND cấp huyện . Vậy tôi có được nhận phụ cấp ĐB HĐND cấp xã nữa không ?	Khác
Vào lúc 17 giờ 43 phút ngày 15/03/2020 , ô tô mang biển kiểm soát link không chấp hành hiệu lệnh của tín hiệu đèn giao thông tại đường Hà Nội . Đề nghị cơ quan chức năng xử lý .	Vi phạm giao thông
Tôi là Huỳnh Thị Thanh Thương , ngày 13/11/2019 tôi có đến phòng LĐTBXH phường Hòa Minh làm thủ tục cấp thẻ BHYT cho con trai bị khuyết tật . Cháu tên là Nguyễn Quang Phúc , sinh ngày 21/12/2013 . Chị Nguyên , phòng LĐTBXH phường Hòa Minh có nhận hồ sơ và hẹn trả kết quả ngày 25/12/2019 . Đúng ngày nhận kết quả tôi đến phòng LĐTBXH thì không gặp chị Nguyên . 3 ngày sau liên tiếp tôi đến phường đều không gặp chị Nguyên . Gần đây nhất là ngày 16/1/2020 , tôi có điện thoại thì chị Nguyên hướng dẫn đến phường nhưng đến trực tiếp lại không gặp chị . Sáng nay 21/1/2020 tôi liên hệ thì chị Nguyên bảo BHYT con tôi ra Tết mới có và không nói cụ thể lý do gì . Mong cơ quan chức năng kiểm tra và phản hồi cho tôi được biết khi nào tôi mới nhận được kết quả . Không thể hồ sơ trễ hẹn rồi hành dân lên xuống nhiều lần như vậy .	Dịch vụ hành chính công, sự nghiệp
Kính gửi ủy ban nhân dân huyện Tân biên - sở tài nguyên & môi trường tỉnh Tây Ninh . Tôi tên phạm Lê Thanh Nguyên ngụ tại xã Tân lập , huyện Tân biên tỉnh Tây ninh . Tôi có làm hồ sơ cấp đổi bản đồ chính quy tại UBnD xã Tân lập được cán bộ địa chính hướng dẫn cụ thể cho tôi liên lạc bên người phụ trách mãng đo đạc của xí nghiệp đo đạc 305 . Sau nhiều lần liên hệ với người phụ trách Tân lập của xí nghiệp 305 để xuất bản vẽ phiếu đo đạc kết quả hiện trạng thửa đất không liên hệ được . Vậy cho tôi hỏi tôi phải liên hệ ai để hướng dẫn làm hồ sơ . Trân trọng cảm ơn . Mong các cơ quan giải đáp cho người dân chúng tôi được rõ , không chỉ riêng cá nhân tôi	Đất đai
3 bồn tiểu của phòng vệ sinh nam tại bến thuyền du lịch tòa khâm đã nhiều lần không được thông cứ ứ động lại gây hôi và gây hại cho sức khỏe vậy mong cơ quan chức năng xử lý xin cám ơn . Trân trọng .	Vệ sinh môi trường
Gia đình đến bia Quốc Học tập thể dục , một phụ nữ đến tự cầm phiếu giữ xe rồi đòi 1 chiếc 5000 đồng , thấy chúng tôi lưỡng lự nên trả giá 2 chiếc 5000 đồng , chúng tôi định đưa xe đi chỗ khác thì bà bỏ đi và nói thôi để đó cũng được rồi đi sang lừa những gia đình khác . Kính đề nghị cơ quan chức năng kiểm tra , xử lý tình trạng thu tiền giữ xe trái phép .	An ninh trật tự
Hiện nay trước trường tiểu học Nguyễn Du có công trình đang xây dựng nhưng không che chắn , làm bụi bay mịt mù . Xung quanh trường là các hàng quán ăn , liệu có thật sự an toàn vệ sinh thực phẩm khi thức ăn được bán trong môi trường bẩn như thế không ? Đối diện công trình là trường học nơi học hành vui chơi ăn uống của gần cả ngàn các cháu nhỏ mà bụi mịt mù - bụi mịn - bụi xây dựng vô cùng độc hại và ảnh hưởng đến sức khoẻ của các cháu . Mong cơ quan chức năng xem xét giải quyết giúp để các cháu có 1 môi trường trong lành . Cảm ơn .	An ninh trật tự
Kiệt 382H05 / 26 Tôn Đản đã được lắp 3 trụ điện chiếu sáng ( 3 bóng đèn led ) và đã hoạt động từ cuối năm 2019 đến nay . Tuy nhiên trong thời gian khoảng 1 tuần trở lại đây đã bị cắt điện hoàn toàn không rõ lý do . Đã nhiều lần kiến nghị , phản ánh đến tổ dân phố và phường nhưng đến nay vẫn chưa giải quyết . Kiệt hẻm nhỏ , tối tăm ảnh hưởng đến việc sinh hoạt , đi lại của các hộ dân sinh sống tại đây ; đặc biệt dễ đẫn đến tình trạng trộm cắp và các vấn đề về tệ nạn xã hội khác ... . Đề nghị các cấp chính quyền địa phương xem xét và sớm giải quyết tạo điều kiện sinh hoạt , đi lại cho nhân dân	Hạ tầng đô thị
Được biết Tổ Quy tắc Đô thị đã làm việc với người kinh doanh theo phản ánh từ ngày 26/03/2020 ( link Sau thời gian cách ly xã hội thì hộ kinh doanh này vẫn bày tủ và vật dụng kinh doanh tại kiệt 02 Nguyễn Đôn Tiết . Chủ nhà tại số 02 Nguyễn Đôn Tiết cho thuê để kinh doanh thức ăn nhưng lại không bày bán trước nhà mình mà lấn chiếm đường kiệt , chủ nhà cho rằng đường kiệt bên hông vẫn thuộc của nhà mình nên được phép sử dụng nên cho thuê để kinh doanh . Kính đề nghị cơ quan chức năng làm việc với chủ nhà và hộ kinh doanh để việc này không tái diễn thêm nữa . Trân trọng cám ơn .	Trật tự đô thị
Kính gửi : Quý Cơ quan ; Kính đề nghị Quý cơ quan , Công an kiểm tra khu vực bùng binh nút giao thông Nguyễn Hữu Thọ và Xô Viết Nghệ Tĩnh , 454 Nguyễn Hữu Thọ ( Đối diện siêu thị Điện máy Chợ Lớn ) có xe ô tô đậu đỗ không đúng quy định , dễ gây tai nạn giao thông cho người đi đường . Trân trọng !	Vi phạm giao thông
Đề xuất bỏ loa phường trên trục đường Bạch Đằng , phường Phú Hiệp . Thời chiến , hệ thống loa công cộng có tác dụng cánh báo người dân khi có máy bay địch . Nay gia đình nào cũng đầy ắp các phương tiện thông tin , từ radio , TV , đến Internet . Ngoài đường đầy rẫy các sạp báo . Nhà ga , bến tàu , trường học … , đều có hệ thống thông báo riêng . Như vậy , loa phường - xã nay đã hoàn thành sứ mệnh lịch sử của nó . Xin các nhà loa phường - xã hãy hình dung rằng trong những ngôi nhà kia là cha mẹ già của mình cần chút yên tĩnh nghỉ ngơi , là sản phụ vừa sinh con , là những đứa con của mình đang học bài , là người thân của mình đang ốm mệt . . Việc loa phường mở ca nhạc cả ngày như hiện nay là không cần thiết và ảnh hưởng rất lớn đến đời sống dân cư trong khu vực .	Góp ý
Tại K596 / 25 Lê Văn Hiến , phường Hòa Hải , quận Ngũ Hành Sơn có 1 cống thoát nước thi công chưa hoàn thiện , đơn vị thi công đã tạm ngưng hơn 3 tháng nay . Việc này dẫn đến tình trạng nước thải bị tràn ra đường , đặc biệt vào sáng sớm và chiều tối khi người dân thải nước sinh hoạt ra cống nhiều . Tình trạng nước thải bị tràn ra đường mấy tháng nay gây mùi hôi thối , ô nhiễm cả đoạn K596 / 25 tới K596 / 3 Lê Văn Hiến . Kính báo cơ quan chức năng kiểm tra và xử lý dứt điểm tình trạng trên	Vệ sinh môi trường
Phía sau nhà 55 Lý Nhân Tông , phường Khuê Trung , quận Cẩm Lệ có lối thoát hiểm nhưng bị hộ gia đình 55 Lý Nhân Tông chắn lại để đặt các chuồng gà . Việc này gây cản trở cho các hộ xung quanh khi có tình huống xấu xảy ra . Kính đề nghị cơ quan chức năng kiểm tra và yêu cầu hộ này tháo dỡ rào chắn .	Trật tự đô thị
Kính gửi : UBND huyện Hoà Vang Vào ngày 25/02/2020 người dân phản ánh về việc " Tự ý xây hàng rào thép gai trên nghĩa trang xã Hoà Sơn " . Ngày 03/03/2020 UBND xã Hoà Sơn có thông báo số 23 / BC - UBND nhưng đến nay sự việc vẫn nguyên hiện trạng , không hiểu Uỷ Ban ra thông báo cho có lệ hay là không kiểm soát , không kiểm tra . Người vi phạm không thực hiện mà ủy ban không có biện pháp mạnh gây bức xúc trong nhân dân , coi thường chính quyền xã . Kính mong cấp Huyện chỉ đạo quyết liệt việc này .	Trật tự đô thị
Kính gửi : Sở Y Tế , Trung tâm Y tế dự phòng , Trung tâm xử lý thông tin . Cảm ơn trung tâm đã phản hồi kịp thời thắc mắc của tôi . Tuy nhiên tôi đã gọi liên hệ nhiều lần qua số điện thoại link không có người bắt máy và liện hệ qua email với trung tâm y tế ( link nhưng không nhận được sự phản hồi nên mới phản ánh lên cổng thông tin của thành phố để hỏi . Mong có được câu trả lời cụ thể của đơn vị . Tôi nghĩ đơn giản chỉ cần thêm vào ( link một dòng tình trạng và đơn giá của huyết thanh kháng viêm gan B thì tất cả người dân có thể xem được mà không cần liên hệ làm mất thời gian của người dân và cả của trung tâm y tế .	Khác
Hôm nay ngày17 / 3/20 20 sau khi quy tắc đô thi phường An Khê xuống làm việc và nhắc nhở nhưng nhà tại 368 Nguyễn Phước Nguyên vẫn lấn chiếm vỉa hè trở lại . Kính đề nghị cơ quan chức năng xuống kiểm tra thường xuyên và xử lý triệt để . / .	Trật tự đô thị
Cầu Vĩ Dạ : lối xe chạy thì chật , lối đi bộ thì rộng . Hiện lưu lượng xe qua cầu Vĩ Dạ rất đông , lòng cầu hẹp đủ cho 2 ô tô chạy ngược chiều . Trong khi đó lối dành cho người đi bộ thì rất rộng , nhưng hầu như rất ít người đi bộ . Nhiều lúc người đi xe máy đi vào lối người đi bộ . Hiện lối xe và lối đi bộ bằng độ cao , rất thuận tiện cho việc mở rộng lối cho xe và điều chỉnh nhỏ lối người đi bộ ( chỉ cần dời các bê tông phân cách ra là được ) . Đề nghị đơn vị quản lý giao thông xem xét để mở rộng lối xe chạy bằng cách thu hẹp lối đi bộ lại phù hợp hơn , để đảm bảo lưu thông thuận tiện hơn . Cảm ơn .	Góp ý
Trước đây tôi từng phản ánh về việc cạnh số nhà 111 Hoàng Tăng Bí , phường Hòa An , quận Cẩm Lệ có khu đất . Tại đây người dân đem lốp xe , phế liệu , xe hư hỏng để ra vỉa hè , chiếm xuống lòng đường . Vào mùa mưa nơi đây sinh ra rất nhiều muỗi ảnh hưởng đến sức khỏe người dân trong khu vực . Hiện nay , tại khu vực đang xảy ra dịch sốt xuất huyết , tôi có báo đến trạm y tế phường nhưng được trả lời là phải báo lên cấp trên để giải quyết . Kính mong cơ quan chức năng kiểm tra và xử lý dọn dẹp khu đất này để không cản trở giao thông , mất mỹ quan đô thị .	Trật tự đô thị
Nắp cống cáp hư hỏng Tại địa chỉ : 92 Nguyễn Thị Tú P. Bình Hưng Hòa B Bình Tân . Kính chuyển Viettel TPHCM kiểm tra và khắc phục sự cố giúp người dân .	Hạ tầng đô thị
Kiệt 68 Điện Biên Phủ , phường Trường An , một số hộ dân đang làm nhà , nhiều lần thải nước xi măng , cát lênh láng ra mặt đường mặc dù đã có hệ thống cống . Đề nghị cơ quan chức năng rà soát , xử lý .	Vệ sinh môi trường
Trên đường Lê Bôi là con đường phía sau lưng khách sạn Fusion Suites Danang Beach ; Bên cạnh khách sạn Sơn Trà có công trình khách sạn đang xây dựng thường xuyên đổ các vật liệu xây dựng lấn chiếm hết nửa lòng đường , không có lối đi cho người dân , xe ô tô đi không được . Kính mong cơ quan chức năng kiểm tra và xử lý .	Trật tự đô thị
Tình trạng lấn chiếm lòng đường để buôn bán trước Chợ đường Lê Hữu Trác thuộc phường An Hải Đông gây mất trật tự an toàn giao thông , vệ sinh đô thị . Người dân không thể lưu thông và thường xuyên xảy ra tình trạng gây gỗ giữa người tham gia giao thông và người lấn chiếm lòng đường . Rất mong cơ quan chức năng giải quyết triệt để đảm bảo an ninh trật tự , an toàn xã hội và mỹ quan đô thị	Trật tự đô thị
5 giờ chiều 31/3/2020 tại chợ Bến Ngự , bà con bán hàng dưới lề đường rất đông , gây ách tắt giao thông , quá lộn xộn , một số bà con không đeo khẩu trang . Kính mong cơ quan chức năng kiểm tra , xử lý .	An ninh trật tự
Hệ thống ánh sáng đường VÕ LIÊM SƠN mới sửa chữa được mấy ngày , nay tiếp tục bị hỏng toàn tuyến từ tối 16/11/2019 . Kính đề nghi đơn vị sớm khắc phục .	Hạ tầng đô thị
Cách báo mất giấy chứng minh nhân dân	Dịch vụ hành chính công, sự nghiệp
Tối ngày 31/5/2018 , tôi ăn tại quán Cây Dừa 1 , 413 Nguyễn Tất Thành , phường Tam Thuận , quận Thanh Khê . Trong menu ghi thông tin giá áp dụng theo kg , cá Chình : link Tôi có hỏi nhân viên thì được giải thích là link Tôi chọn con cá chình 1kg và được chế biến thành 1 đĩa bưng ra bàn . Lúc thanh toán thì tính tôi giá link tôi thắc mắc thì nhân viên trả lời link link đĩa . Tôi không đồng ý vì thực tế bưng ra cho bàn tôi có 1 đĩa , lúc này 1 nhân viên khác giải thích là link lạng , đĩa cá của tôi 1 kg nên tính link Theo tôi giải thích kiểu gì cũng không hợp lý , chúng tôi có tranh cãi một hồi nhưng do tôi là khách du lịch , thân cô thế cô nên không tranh cãi lại được . Đề nghị cơ quan chức năng kiểm tra , xử lý .	Đầu tư, kinh doanh, khởi nghiệp
UBND thành phố Đà Nẵng còn có chủ trương cách ly 14 ngày đối với những người đi từ vùng dịch ( TP Hồ Chí Minh , Hà Nội ) về Đà Nẵng không ?	Phản ánh người dân về dịch bệnh
Tại ngã 3 La Sơn , xe chở gỗ quá khổ , quá tải từ Nam Đông , Phú Sơn ... thường xuyên đi ngang dễ gây tai nạn , mất an toàn giao thông . Đề nghị cơ quan chức năng xử lý .	Vi phạm giao thông
Em có thi chứng chỉ B2 tại học viện quản lý giáo dục và được cấp chứng chỉ chứng nhận đạt năng lực tiếng Anh tương đương B2 theo khung Châu Âu . Em muốn biết chứng chỉ của em có được chấp nhận khi tham gia thi tuyển hoặc xét tuyển viên chức giáo dục hay không ? Em xin cảm ơn ạ	Khác
Bãi rác cuối đường Đinh Liệt , phường Hòa An , Cẩm Lệ do công ty môi trường tập kết tại đây , gây mùi hôi thối nồng nặc , rất khó chịu . Kính đề nghị cơ quan chức năng sớm giải quyết bãi rác nói trên , trả lại môi trường trong sạch cho người dân . / .	Vệ sinh môi trường
Tại K77 Phan Khoang , khu dân cư số 2 , tổ 47 , phường Hòa An , quận Cẩm Lệ khoảng 4-5 tháng nay , nhân viên xí nghiệp môi trường không đến thu tiền rác và không thu gom rác . Tôi đã nhiều lần liên hệ xí nghiệp môi trường quận Cẩm Lệ , nhưng không nghe máy , tôi cũng đã trình bày ý kiến trong cuộc họp tổ dân phố và tiếp xúc cử tri với UBND phường Hòa An . Kính báo cơ quan chức năng kiểm tra và xem xét việc thu gom rác tại đây . Hiện tại ở đây có khoảng 9 hộ dân , việc không thu gom như vậy dẫn đến rác tồn đọng rất ô nhiễm .	Vệ sinh môi trường
Tại khu vực 370 - 372 đường Hoàng Diệu , Bình Thuận , Hải Châu , Đà Nẵng người dân thường xuyên để vật dụng dưới lòng đường cản trở việc dừng , đỗ xe và đi lại rất khó khăn . Đề nghị cơ quan chức năng kiểm tra xử lý .	Trật tự đô thị
